timesteps,episode_reward,episode_length
74656,12.136164,79
74680,-0.737747,3
74784,4.160153,13
74840,15.033824,95
74920,11.368384,100
75000,9.513836,47
75072,11.883434,68
75072,-1.103561,9
75224,5.089809,89
75312,18.868286,157
75352,8.557997,71
75376,16.269763,192
75464,2.746049,11
75672,6.367522,75
75704,-0.219167,30
75832,1.843102,16
75896,9.768085,68
76168,12.929867,166
76288,1.594366,15
76392,14.393413,135
76408,19.582349,167
76416,15.68105,187
76456,15.863026,154
76576,14.976554,113
76664,-0.701464,11
76712,14.748614,102
76848,8.434838,57
76896,5.942625,76
76920,1.891199,26
76944,5.624667,139
77080,10.393781,83
77088,6.493162,53
77184,0.440192,12
77216,5.629487,95
77240,4.446959,37
77296,6.038809,111
77312,7.531408,52
77440,4.630494,65
77536,2.713343,30
77696,11.775045,77
77704,7.135238,61
77768,8.506267,57
77776,2.52178,30
77808,4.487426,78
77928,4.621971,29
77936,8.726189,87
77984,2.676708,7
77984,13.787226,142
78008,-0.061989,9
78056,7.907267,36
78064,13.404858,78
78072,1.665829,33
78104,10.306314,50
78208,5.46156,54
78280,1.608528,26
78392,5.907382,48
78424,2.53985,45
78456,1.058712,31
78520,10.470578,67
78520,10.576852,67
78552,5.054163,20
78616,0.026723,8
78632,5.483274,44
78656,2.242965,69
78752,12.616477,87
78816,3.261161,45
78816,-0.094857,8
78856,5.374555,30
78872,7.299934,56
78904,4.153548,48
79232,16.332338,89
79240,7.778354,46
79264,7.836568,79
79288,3.779717,6
79304,6.17089,50
79344,-1.344524,10
79464,0.249793,15
79504,3.428485,27
79560,6.802712,41
79576,12.384624,95
79680,19.301841,128
79696,1.478536,15
79776,0.664842,12
79792,14.431884,117
79824,5.384507,33
79840,-0.912461,2
80000,3.951646,38
80072,8.127282,71
80104,2.844429,33
80184,5.128939,90
80208,0.644862,13
80216,-0.986448,4
80232,3.709474,29
80280,-0.147242,9
80296,-0.853708,2
80296,17.662809,124
80312,-0.723772,2
80328,8.088448,32
80352,-0.623285,7
80384,5.021916,74
80424,6.703519,81
80552,21.685196,217
80576,4.708652,24
80584,7.015908,34
80800,3.308088,27
80848,11.123116,79
80856,9.614738,63
80920,2.393334,46
80944,10.056739,65
80952,16.733496,90
81008,9.39935,85
81032,2.080278,23
81128,3.370848,23
81168,13.434024,74
81512,10.43664,60
81536,13.70099,85
81616,7.868735,61
81656,2.433243,88
81720,11.30645,115
81760,12.929868,94
81920,2.907246,38
81928,7.764201,49
81944,8.353235,54
81952,0.200119,3
81952,5.656525,29
82024,5.663974,33
82032,15.838717,108
82152,12.352834,62
82344,0.018451,49
82400,-1.343014,7
82448,7.434124,52
82456,8.155681,67
82504,0.118622,7
82536,4.964323,17
82648,3.48382,24
82672,12.198936,81
82688,7.214733,92
82728,7.846008,98
82768,0.678654,15
82824,1.104109,17
82824,-0.109143,7
82920,12.920972,96
82936,-0.867487,2
82936,6.879773,54
82968,-1.162968,30
82984,5.847828,20
83024,1.712565,25
83032,9.237051,264
83056,3.221036,11
83080,2.589588,18
83176,1.610703,18
83328,2.899898,99
83512,-0.05869,66
83512,5.74719,105
83520,2.071481,1
83640,3.743513,70
83680,9.62623,63
83736,10.485894,85
83784,18.254991,95
83856,1.581802,15
83856,-0.42778,27
83864,-0.062033,10
83880,6.254332,118
83960,4.240016,35
84048,0.044662,24
84152,16.231,103
84168,3.475436,26
84288,13.180856,96
84288,2.325531,30
84344,7.374266,104
84632,-1.617769,43
84648,16.920022,96
84680,9.922254,49
84776,11.123161,78
84864,4.787277,11
84864,15.982495,126
84928,7.837254,73
85096,18.885764,154
85192,6.898136,41
85200,6.775972,65
85232,11.091912,75
85312,11.687405,143
85352,1.379569,20
85392,9.379056,66
85408,-0.986436,2
85480,13.18878,104
85480,7.640751,48
85544,1.569621,24
85552,10.415734,78
85560,-0.531125,19
85720,7.346995,51
85720,9.622723,65
85816,5.486751,32
85880,12.425313,50
86016,5.021621,25
86048,9.78929,102
86064,5.829227,73
86064,7.977438,43
86320,5.638145,38
86344,-0.858012,3
86456,17.134153,113
86464,13.921552,73
86488,9.535209,53
86496,13.628572,119
86680,11.22683,77
86680,11.232752,79
86688,2.178991,29
86720,5.613648,47
86744,2.645273,32
86784,6.795351,36
86848,2.668766,16
86864,6.090145,50
87160,9.636926,39
87248,13.438817,71
87256,2.667224,12
87312,5.707205,66
87448,17.460334,95
87480,16.515941,220
87712,4.642434,29
87736,13.654766,124
87744,3.113216,110
87752,8.406353,63
87792,8.97715,67
87952,2.706682,27
87992,15.867741,164
88024,-0.37027,4
88056,1.053132,13
88160,1.710007,17
88168,4.491765,14
88256,4.09516,68
88296,2.733745,17
88328,9.928495,73
88360,14.549826,71
88400,14.070002,119
88408,10.832616,137
88424,3.873809,12
88576,8.431382,40
88584,2.396545,23
88680,6.247688,40
88680,16.946326,116
88736,1.385027,41
88760,-0.26062,10
88760,5.189418,74
88768,-0.81016,1
88848,8.359526,69
88872,-0.292894,3
88928,7.202185,43
89104,2.888166,42
89136,12.084991,70
89216,9.299558,60
89280,3.666097,65
89352,1.361509,27
89360,15.736906,117
89416,4.270031,68
89432,6.234388,41
89432,9.016222,63
89536,1.358162,32
89664,12.23719,123
89688,5.618677,32
89688,-0.452697,3
89704,8.049511,44
89808,4.087261,74
89840,4.517145,19
89856,0.506416,40
90008,-0.211178,21
90088,4.474271,35
90232,8.304357,102
90256,12.983511,69
90504,5.896003,134
90584,8.07499,62
90584,4.028788,10
90744,15.00646,173
90880,9.902066,81
91032,16.979643,168
91040,10.459086,98
91056,8.492782,131
91056,-0.645314,2
91112,7.497845,66
91128,8.701894,48
91216,11.065906,79
91272,-0.328211,20
91280,6.51175,28
91336,8.558736,35
91376,15.910134,190
91400,3.941602,15
91424,-0.333439,11
91424,8.168702,68
91456,5.443892,53
91488,3.46752,11
91512,-0.181398,3
91528,2.302896,2
91560,1.679472,54
91720,5.76224,20
91776,5.622626,50
91784,9.687273,64
91848,4.911416,40
91912,1.944719,61
91944,5.879843,21
91968,-0.655864,15
91976,12.827053,95
92080,8.082085,37
92112,3.635476,18
92144,7.977687,53
92152,12.873709,87
92160,-0.076575,6
92384,12.554662,120
92384,8.412939,38
92392,5.653952,52
92408,4.888106,62
92488,0.87869,13
92528,10.129565,73
92592,2.859625,8
92608,6.453314,57
92616,3.476276,16
92632,7.019055,31
92704,6.181187,39
92736,3.500096,16
92760,10.382279,77
92840,10.730267,85
92864,4.843052,20
92960,10.902498,46
93160,3.66086,40
93264,6.611229,50
93424,4.897169,127
93456,13.111577,90
93496,13.342494,92
93504,15.349838,111
93584,-0.307876,10
93672,-0.079185,130
93760,10.968377,75
93776,15.768905,102
94192,7.166497,92
94208,7.064598,67
94232,4.509268,81
94296,15.255099,100
94352,10.176437,116
94600,9.1766,49
94696,13.37608,115
94776,8.000004,127
94856,7.553987,83
94896,12.343902,68
94896,12.087354,204
95040,5.446625,93
95096,12.46467,62
95168,3.390509,9
95200,7.23502,43
95208,12.254015,64
95312,4.972838,13
95312,11.01359,52
95448,3.59144,17
95520,15.475781,78
95544,3.478121,43
95560,17.86637,166
95784,17.627714,126
95816,0.166911,4
95848,2.034402,36
95856,2.21051,68
95928,6.246208,48
95976,-0.878763,57
96160,5.171551,23
96176,19.974782,142
96296,1.00421,15
96376,1.670547,56
96608,9.031756,145
96616,14.039167,181
96664,0.629533,7
96704,14.877156,107
96752,11.206742,112
96760,3.68184,48
96808,14.820949,124
96816,1.184061,14
96904,8.599205,76
97000,0.451905,12
97016,8.389934,107
97104,-1.957972,44
97128,4.353071,14
97288,0.220822,20
97384,11.978415,72
97536,7.988502,109
97552,5.893795,56
97576,10.524768,102
97608,9.489891,99
97608,1.28116,28
97624,-0.249756,2
97712,6.198416,20
97856,1.587169,18
98088,11.183864,64
98200,11.551467,198
98256,10.632695,90
98336,20.099589,167
98360,12.215769,92
98464,5.702002,26
98528,11.434757,84
98536,0.580673,9
98648,9.516664,39
98664,12.587155,132
98728,9.180209,66
98776,5.448671,86
98888,18.949839,200
98904,5.846245,68
98960,7.250659,53
98960,5.287906,39
99024,-0.558825,17
99136,2.226502,22
99168,2.328702,26
99224,0.196323,7
99232,14.151901,88
99256,10.052877,60
99392,6.409825,61
99576,8.618581,55
99640,5.082219,52
99736,7.013107,89
99832,2.982493,24
99856,9.642846,75
99944,12.56473,69
99984,13.520116,157
100024,4.01877,36
100024,12.947927,99
100232,7.367954,36
100264,4.194084,200
100344,6.564122,64
100384,9.154341,101
100392,-0.210775,6
100464,0.612428,10
100472,14.298967,77
100568,5.926108,68
100656,3.032512,11
100680,1.41491,36
100712,8.022682,30
100744,-0.216336,4
100800,2.503529,18
100872,19.311749,111
100872,13.860528,106
100968,16.404473,92
101104,1.6937,17
101120,5.208905,82
101216,12.039997,59
101216,1.529696,12
101352,7.585207,60
101360,8.677902,61
101360,-0.660904,1
101408,9.560679,91
101424,-0.142739,8
101448,-0.558508,3
101464,13.624527,150
101616,1.715324,32
101632,-0.641159,2
101736,1.851136,117
101736,5.764739,41
101856,7.498461,51
101872,12.106994,96
101880,7.880167,52
101936,11.35569,90
101984,0.813871,31
102016,-0.23124,20
102024,3.084251,19
102032,0.140526,6
102152,5.16387,15
102152,7.671718,52
102232,11.387227,75
102232,5.767596,37
102536,14.231539,65
102608,12.179334,57
102656,7.643499,53
102672,-0.440512,2
102704,4.486063,21
102776,6.138934,112
102840,9.902138,76
102856,14.924377,104
102920,2.922791,27
102952,6.48113,35
103136,3.621829,45
103280,8.692575,55
103352,4.622247,27
103456,1.653439,13
103488,17.635945,110
103584,13.48854,296
103696,15.893425,97
103728,4.320606,30
103736,11.72898,57
103752,12.293728,200
103792,4.873671,42
103824,-1.136796,9
103824,10.343033,121
103912,6.179231,120
103920,0.164449,24
103968,9.660168,48
103992,5.93998,25
104104,7.931196,35
104136,2.079296,28
104240,9.639203,52
104304,7.759679,39
104424,12.063759,91
104672,15.383922,94
104696,13.303969,70
104752,5.865,64
104752,13.182442,98
104808,2.597225,48
104880,13.244993,97
104888,4.886251,17
104896,5.281737,18
104904,10.876017,75
104936,-0.246079,7
105032,0.841344,16
105120,10.097018,173
105136,1.495888,25
105168,9.368219,59
105192,14.616478,65
105336,0.908967,18
105384,2.125928,61
105384,15.817314,72
105648,4.736305,64
105680,7.090081,37
105704,8.028782,84
105720,12.259764,75
105736,-0.863109,2
105864,12.195716,60
105872,2.152227,21
105912,6.237366,72
105936,7.015165,36
106128,16.697315,120
106152,14.741154,158
106232,7.264174,37
106304,8.740417,55
106416,4.828066,36
106456,12.598858,90
106512,5.099988,104
106520,9.868596,81
106560,5.028183,32
106608,0.60111,11
106608,10.334287,87
106648,3.878537,24
106680,6.726888,66
106792,7.246781,29
106832,9.822984,52
106984,7.664908,47
107128,11.818319,56
107152,-0.133257,3
107160,10.293282,81
107256,4.503565,76
107264,13.878987,59
107376,13.830117,143
107416,11.476669,73
107472,5.309069,108
107504,0.12969,11
107688,-1.800928,23
107688,8.298519,54
107832,4.086464,18
107912,11.998109,94
107936,3.179301,13
107984,1.778656,76
108008,6.886538,107
108040,13.990331,97
108048,0.403807,8
108104,8.96622,52
108184,14.850349,89
108336,8.712543,50
108384,3.811834,59
108432,8.136127,53
108440,11.072006,50
108464,2.059029,185
108640,1.008036,22
108752,2.896507,46
108784,1.397111,18
108800,11.28306,58
108816,14.074651,89
108872,0.183333,15
108880,10.680073,56
108960,14.649156,97
108976,13.93879,116
109072,2.147429,14
109112,3.262694,5
109216,8.874202,97
109328,7.986259,44
109336,-0.718258,67
109392,16.485302,76
109544,16.381573,84
109560,9.27506,43
109640,16.604301,103
109920,12.270284,74
109944,-1.438215,133
109960,-0.491469,5
110056,6.626257,62
110072,6.312997,120
110088,3.795521,16
110112,11.647263,59
110120,-0.9634,1
110264,7.597833,116
110424,9.349719,110
110496,12.473863,55
110496,12.237457,69
110512,8.762154,55
110520,2.361172,3
110568,-0.990307,9
110616,8.824029,62
110824,5.75085,179
110832,1.786434,51
110920,16.808753,104
110968,8.996764,44
110984,11.73807,59
111056,6.948179,28
111216,7.251183,49
111224,6.734187,32
111304,11.684149,92
111312,-1.31172,1
111424,9.553978,113
111528,8.000803,76
111648,9.823972,53
111800,1.051073,93
112048,4.544484,31
112200,12.365446,69
112248,10.898496,90
112312,0.434057,8
112424,13.11379,125
112456,-0.270995,4
112552,11.983883,167
112656,17.560062,209
112696,3.105737,18
112744,4.148402,36
112768,16.049646,90
112784,-0.599144,5
112904,3.527779,31
112968,2.404616,8
113016,6.500809,102
113072,0.341757,7
113088,-0.362635,40
113128,3.337693,227
113136,-0.837047,1
113272,13.490659,72
113280,3.787546,377
113320,5.860458,23
113504,8.889964,67
113656,6.683149,109
113680,7.712432,51
113848,8.864059,43
113936,8.280995,35
114056,15.565239,121
114440,8.597042,63
114456,-0.976146,2
114512,13.861608,104
114624,12.380234,289
114712,11.914213,108
114816,4.354263,187
115040,11.753795,123
115224,10.408531,96
115288,8.829168,59
115368,5.378112,261
115480,9.303809,96
115528,1.361387,30
115576,14.426681,313
115696,14.35014,148
115824,17.482427,98
115872,5.083804,43
115904,-1.405108,4
115992,14.42132,96
116120,16.941267,187
116216,3.739914,106
116280,13.264523,57
116312,1.456666,12
116408,7.429065,116
116616,17.815023,89
116656,16.183749,135
116744,9.866893,78
116784,8.817297,59
116920,17.796343,153
116976,7.434056,40
117256,15.825169,122
117288,11.879449,110
117304,12.605012,65
117464,14.090236,184
117464,-0.0203,20
117528,18.969305,114
117544,1.209292,78
117552,4.842607,33
117560,7.028685,73
117728,7.523766,33
117744,5.237991,27
117784,6.792409,66
117808,-0.804102,3
117840,14.162796,137
117920,11.02322,46
117976,11.129011,54
117984,6.741197,32
118064,6.393729,63
118064,5.942314,28
118080,14.830985,77
118112,-0.663157,24
118216,8.506966,59
118288,1.905628,28
118352,2.30356,46
118384,3.884762,38
118400,6.302883,53
118408,7.510525,37
118408,2.159112,7
118496,6.542297,86
118504,-0.905554,1
118800,17.163786,92
118896,7.091809,61
118968,7.127957,70
119080,3.30825,35
119120,11.109368,104
119200,0.261479,102
119288,12.196167,98
119576,7.277573,36
119584,11.779105,48
119672,15.91794,74
119672,9.636057,159
119856,15.069066,111
119888,-0.351756,4
119904,3.170506,40
120032,0.578908,16
120032,10.868062,142
120168,0.172338,17
120224,12.822969,81
120352,5.565022,85
120544,15.513413,109
120560,-0.533217,293
120608,7.616984,90
120656,4.066519,192
120696,8.144675,43
120704,0.280126,12
120856,4.163716,20
120968,8.465132,39
121136,11.055982,74
121152,-0.60393,2
121328,5.547908,59
121336,14.543661,79
121440,14.084797,176
121480,6.029873,64
121528,15.821551,163
121544,0.284306,8
121592,-0.634451,33
121624,14.625749,182
121688,6.446296,20
121696,4.518167,19
121736,3.594788,50
121744,8.719183,148
121968,7.278832,29
121968,3.461535,35
121968,7.143663,43
121976,2.894068,48
122048,6.005948,38
122184,5.18475,26
122248,5.886487,25
122280,4.180856,73
122368,17.448397,116
122376,-0.830646,1
122504,1.574524,67
122512,6.381438,17
122520,7.321547,69
122616,10.626317,42
122960,2.399061,226
123024,3.774131,8
123128,7.305778,76
123128,8.296689,64
123136,11.487742,78
123144,8.177086,120
123160,-0.30502,4
123176,-0.650857,4
123248,13.920485,93
123264,-0.637579,2
123448,9.031953,36
123448,8.561402,39
123472,13.750009,188
123680,11.448528,179
123688,6.238767,30
123880,16.017346,88
123888,17.694598,95
123904,3.483461,27
123960,10.420159,87
123984,0.634148,13
124080,4.101406,22
124144,10.687659,58
124152,7.166206,33
124176,4.001742,144
124312,-0.123442,20
124392,9.794564,118
124408,1.931059,29
124712,17.875187,155
124744,5.592633,42
124760,15.844766,85
124816,2.640314,7
124864,14.97394,110
124992,14.667712,85
125064,15.407157,138
125128,5.076829,92
125208,11.735329,58
125256,8.943337,68
125392,5.29966,156
125424,0.798451,21
125440,-0.225166,6
125488,16.969422,78
125496,7.965892,36
125528,4.617074,58
125528,10.221832,89
125752,3.699031,33
125768,6.746736,43
125856,12.33316,52
125872,16.149065,110
125912,7.05445,52
125920,18.000861,99
125960,8.977587,54
125968,0.977283,12
126048,5.353944,24
126064,14.106084,67
126088,7.799705,42
126152,-0.051492,11
126240,9.157426,34
126296,12.013293,66
126408,7.970838,56
126448,5.541368,37
126544,9.13293,31
126648,12.264955,70
126696,-1.343521,57
126856,11.474662,101
126896,8.971264,44
126944,10.677639,129
127032,0.602402,11
127104,18.874166,148
127160,0.107587,16
127296,2.823484,24
127312,6.151935,57
127344,17.487136,117
127400,19.479122,119
127424,3.115839,10
127584,2.213512,23
127680,2.45481,46
127760,13.30206,139
127768,14.525757,76
128088,12.747205,83
128104,10.302446,43
128120,-0.494061,4
128448,17.034061,219
128480,2.921387,47
128544,4.188213,12
128552,7.521804,98
128624,19.187742,166
128624,6.17271,18
128704,8.355155,73
128792,3.356314,30
128840,5.604538,27
128840,10.494015,243
128960,5.89477,32
128992,6.534058,176
129120,15.348278,180
129128,6.25063,21
129136,6.105521,18
129152,15.333158,76
129232,3.60307,12
129264,5.655238,18
129344,20.164011,90
129512,6.39782,31
129528,14.624631,86
129544,-0.528893,2
129728,10.43114,62
129808,7.973244,58
129944,4.593914,54
129952,18.003482,145
129992,8.430896,105
130008,9.427675,58
130176,18.72964,131
130184,5.855324,57
130272,11.739689,179
130336,13.683695,66
130472,12.202563,58
130560,8.672977,36
130600,6.199922,53
130672,10.125644,61
130704,10.763375,95
130864,8.036282,33
130880,15.715018,116
130896,2.798216,24
130928,7.661617,117
131080,9.176255,51
131104,6.113447,68
131152,16.89462,102
131192,9.538437,39
131232,3.58323,42
131256,10.243874,49
131368,19.136268,112
131384,8.460723,57
131392,7.936986,39
131520,-1.217823,33
131568,8.483055,42
131720,1.475276,25
131744,14.172,80
131848,12.234084,87
131848,1.60926,13
131872,13.620925,85
132048,10.884697,82
132048,9.580714,85
132224,12.006565,105
132280,11.149551,54
132296,9.859519,53
132368,0.433686,9
132512,7.282181,83
132544,7.701911,40
132560,-0.306424,6
132576,0.244283,4
132592,7.062511,109
132624,15.608908,72
132768,0.518015,18
132792,11.374302,53
132816,11.989808,156
132864,8.949259,102
132928,-0.056944,14
133072,5.459248,99
133184,9.118188,40
133352,16.683807,97
133376,-0.250117,3
133392,7.410374,104
133424,9.630364,82
133448,9.946075,47
133512,13.49106,115
133680,16.064617,94
133776,7.124764,50
133784,7.156213,124
133792,9.076803,50
133840,11.020342,82
133856,10.266096,51
134048,9.096372,78
134048,12.109938,67
134072,6.822614,29
134096,5.256683,38
134168,5.381309,61
134272,0.596999,28
134328,0.231135,29
134344,12.694747,71
134408,4.060012,69
134568,3.459396,62
134568,5.668927,28
134608,-0.77077,5
134608,9.797845,35
134680,2.672793,9
134744,6.666809,42
134880,11.040459,89
134968,7.879703,50
135016,7.769564,34
135064,6.673491,127
135160,9.352974,111
135200,0.411717,17
135272,5.40704,38
135288,15.196015,85
135328,-0.098086,5
135432,7.392157,206
135536,9.610449,42
135536,15.733501,82
135536,3.808882,33
135552,12.503162,109
135592,16.614381,72
135848,5.028448,39
135872,0.955011,42
136056,1.244846,23
136128,13.702662,74
136240,14.892376,86
136328,11.907256,146
136384,10.737061,119
136384,13.069853,67
136392,5.018214,42
136424,12.698466,104
136440,8.833542,39
136600,1.205198,22
136688,0.591099,38
136768,4.853936,21
136880,9.558715,61
136888,11.123234,70
136936,8.297677,62
137000,1.041242,14
137024,11.266137,80
137112,12.881796,109
137216,15.57035,66
137288,5.148275,36
137320,4.007194,249
137368,5.007842,54
137376,8.637695,76
137464,6.81827,31
137472,3.015532,19
137664,15.3212,98
137752,11.421745,91
137816,5.232198,56
137896,12.836052,76
137952,13.541144,105
138000,6.025227,23
138112,4.740275,80
138144,11.073188,96
138152,-1.447907,1
138216,16.925032,94
138264,10.878231,75
138296,13.139888,68
138344,3.388831,6
138368,0.279877,19
138528,14.532876,66
138528,2.920342,52
138632,10.600084,46
138672,8.477825,41
138696,18.20399,100
138712,-0.313634,2
138744,0.716034,14
139000,12.681086,59
139056,13.648376,66
139072,10.380759,45
139072,3.477182,140
139080,-1.423849,1
139184,3.63769,14
139264,14.166737,74
139352,14.726041,123
139360,-0.721294,1
139496,9.781962,55
139680,8.254517,40
139696,10.517667,77
139736,13.271574,59
139744,4.675817,93
139816,3.788393,17
139904,3.492952,90
139936,0.096564,24
139936,5.435731,30
140008,13.268414,64
140024,0.318273,26
140040,-0.083953,162
140104,6.53644,21
140192,-0.83857,21
140288,6.090842,69
140480,9.663927,68
140496,5.31126,26
140504,-0.575451,3
140528,3.825414,42
140544,7.549211,63
140672,3.634138,16
140792,19.621136,111
140832,13.762524,103
140936,10.746228,55
141000,9.1838,59
141040,2.484624,26
141080,14.266099,72
141120,9.292539,127
141208,2.907405,26
141280,13.352222,61
141336,13.590721,398
141432,7.779285,39
141584,5.185002,47
141608,18.753542,117
141624,8.483706,43
141664,10.967953,91
141696,6.974224,45
141696,0.75935,14
141760,0.996132,12
141768,-1.335,1
141808,10.662677,96
141816,12.502303,92
141904,-0.922677,37
142008,8.48658,39
142072,7.614278,33
142112,12.540496,61
142144,10.920126,89
142152,5.265668,48
142320,10.768576,78
142456,4.809333,69
142496,10.615938,61
142624,19.247574,101
142688,15.401599,77
142736,3.54943,14
142760,11.474241,76
142792,4.953204,37
142848,9.829137,88
142856,6.634751,21
142928,0.166499,24
142976,13.733981,65
142984,3.106315,28
143032,5.110685,23
143160,-0.23176,23
143248,18.191873,116
143376,4.828601,65
